             p_index,             x_index,             z_index,             p_level,             x_level,             z_level,                prod,                wage,               pdist,               zdist,            epz_dist,      epz_dist_young,      epz_dist_prime,          epz_dist_x,    epz_dist_young_x,    epz_dist_prime_x,            upz_dist,      upz_dist_young,      upz_dist_prime,          upz_dist_x,    upz_dist_young_x,    upz_dist_prime_x,             up_dist,          uallp_dist,       up_dist_young,       up_dist_prime,      up_search_dist,up_search_dist_young,up_search_dist_prime,        up_rest_dist,  up_rest_dist_young,  up_rest_dist_prime,       up_reall_dist, up_reall_dist_young, up_reall_dist_prime,      e_dist_e1yb4_x,    sep_dist_e1yb4_x,          z_r_binary,          z_s_binary,            z_r_func,            z_s_func,,
   1,   1,  22,    0.897863,    1.000000,    0.416942,    0.374357,    0.378902,    0.116653,    0.004557,    0.003074,    0.002496,    0.003237,    0.000239,    0.001010,    0.000086,    0.001210,    0.001517,    0.001120,    0.000339,    0.001312,    0.000151,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000253,    0.000001,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  23,    0.897863,    1.000000,    0.423866,    0.380573,    0.383569,    0.116653,    0.004870,    0.003486,    0.002954,    0.003661,    0.000302,    0.001275,    0.000109,    0.001132,    0.001511,    0.001022,    0.000338,    0.001312,    0.000150,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000320,    0.000003,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  24,    0.897863,    1.000000,    0.430861,    0.386854,    0.388410,    0.116653,    0.005195,    0.003879,    0.003316,    0.004021,    0.000360,    0.001513,    0.000132,    0.001055,    0.001408,    0.000971,    0.000315,    0.001225,    0.000136,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000381,    0.000003,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  25,    0.897863,    1.000000,    0.437927,    0.393199,    0.393428,    0.116653,    0.005533,    0.004355,    0.003819,    0.004468,    0.000432,    0.001814,    0.000157,    0.000971,    0.001310,    0.000896,    0.000294,    0.001147,    0.000132,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000457,    0.000003,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  26,    0.897863,    1.000000,    0.445066,    0.399609,    0.398619,    0.116653,    0.005882,    0.004755,    0.004250,    0.004889,    0.000497,    0.002094,    0.000178,    0.000909,    0.001294,    0.000832,    0.000290,    0.001137,    0.000125,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000525,    0.000004,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  27,    0.897863,    1.000000,    0.452279,    0.406085,    0.403978,    0.116653,    0.006242,    0.005198,    0.004675,    0.005328,    0.000556,    0.002321,    0.000198,    0.000832,    0.001185,    0.000763,    0.000267,    0.001038,    0.000118,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000589,    0.000005,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  28,    0.897863,    1.000000,    0.459565,    0.412627,    0.409497,    0.116653,    0.006613,    0.005654,    0.005112,    0.005756,    0.000623,    0.002615,    0.000223,    0.000759,    0.001125,    0.000670,    0.000254,    0.000998,    0.000110,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000659,    0.000005,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  29,    0.897863,    1.000000,    0.466926,    0.419236,    0.415170,    0.116653,    0.006993,    0.006115,    0.005611,    0.006198,    0.000691,    0.002909,    0.000249,    0.000705,    0.001070,    0.000636,    0.000238,    0.000946,    0.000097,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000731,    0.000005,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  30,    0.897863,    1.000000,    0.474363,    0.425913,    0.420987,    0.116653,    0.007383,    0.006552,    0.006082,    0.006642,    0.000757,    0.003181,    0.000262,    0.000649,    0.001010,    0.000557,    0.000230,    0.000903,    0.000097,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000801,    0.000005,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  31,    0.897863,    1.000000,    0.481876,    0.432658,    0.426942,    0.116653,    0.007781,    0.007009,    0.006588,    0.007084,    0.000820,    0.003460,    0.000288,    0.000601,    0.000939,    0.000525,    0.000217,    0.000844,    0.000096,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000867,    0.000007,    0.000000,    0.000000,    0.000000,    0.000000,,
