             p_index,             x_index,             z_index,             p_level,             x_level,             z_level,                prod,                wage,               pdist,               zdist,            epz_dist,      epz_dist_young,      epz_dist_prime,          epz_dist_x,    epz_dist_young_x,    epz_dist_prime_x,            upz_dist,      upz_dist_young,      upz_dist_prime,          upz_dist_x,    upz_dist_young_x,    upz_dist_prime_x,             up_dist,          uallp_dist,       up_dist_young,       up_dist_prime,      up_search_dist,up_search_dist_young,up_search_dist_prime,        up_rest_dist,  up_rest_dist_young,  up_rest_dist_prime,       up_reall_dist, up_reall_dist_young, up_reall_dist_prime,      e_dist_e1yb4_x,    sep_dist_e1yb4_x,          z_r_binary,          z_s_binary,            z_r_func,            z_s_func,,
   1,   1,  12,    0.924611,    1.000000,    0.343997,    0.318063,    0.416302,    0.012051,    0.002369,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  13,    0.924611,    1.000000,    0.348224,    0.321971,    0.419505,    0.012051,    0.002561,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  14,    0.924611,    1.000000,    0.352474,    0.325901,    0.422726,    0.012051,    0.002765,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  15,    0.924611,    1.000000,    0.356747,    0.329852,    0.425965,    0.012051,    0.002980,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  16,    0.924611,    1.000000,    0.361044,    0.333825,    0.429221,    0.012051,    0.003206,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  17,    0.924611,    1.000000,    0.365365,    0.337820,    0.432496,    0.012051,    0.003444,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  18,    0.924611,    1.000000,    0.369709,    0.341837,    0.435788,    0.012051,    0.003694,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  19,    0.924611,    1.000000,    0.374078,    0.345876,    0.439099,    0.012051,    0.003955,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  20,    0.924611,    1.000000,    0.378470,    0.349938,    0.442428,    0.012051,    0.004228,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  21,    0.924611,    1.000000,    0.382887,    0.354022,    0.445776,    0.012051,    0.004512,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
