             p_index,             x_index,             z_index,             p_level,             x_level,             z_level,                prod,                wage,               pdist,               zdist,            epz_dist,      epz_dist_young,      epz_dist_prime,          epz_dist_x,    epz_dist_young_x,    epz_dist_prime_x,            upz_dist,      upz_dist_young,      upz_dist_prime,          upz_dist_x,    upz_dist_young_x,    upz_dist_prime_x,             up_dist,          uallp_dist,       up_dist_young,       up_dist_prime,      up_search_dist,up_search_dist_young,up_search_dist_prime,        up_rest_dist,  up_rest_dist_young,  up_rest_dist_prime,       up_reall_dist, up_reall_dist_young, up_reall_dist_prime,      e_dist_e1yb4_x,    sep_dist_e1yb4_x,          z_r_binary,          z_s_binary,            z_r_func,            z_s_func,,
   1,   1,  16,    0.924611,    1.000000,    0.361042,    0.333824,    0.429220,    0.012051,    0.003206,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  17,    0.924611,    1.000000,    0.365363,    0.337819,    0.432495,    0.012051,    0.003444,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  18,    0.924611,    1.000000,    0.369708,    0.341836,    0.435787,    0.012051,    0.003694,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  19,    0.924611,    1.000000,    0.374076,    0.345875,    0.439098,    0.012051,    0.003955,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  20,    0.924611,    1.000000,    0.378469,    0.349936,    0.442427,    0.012051,    0.004228,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  21,    0.924611,    1.000000,    0.382886,    0.354020,    0.445775,    0.012051,    0.004512,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  22,    0.924611,    1.000000,    0.387327,    0.358127,    0.449141,    0.012051,    0.004807,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  23,    0.924611,    1.000000,    0.391793,    0.362256,    0.452526,    0.012051,    0.005114,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  24,    0.924611,    1.000000,    0.396284,    0.366408,    0.455929,    0.012051,    0.005431,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  25,    0.924611,    1.000000,    0.400799,    0.370583,    0.459351,    0.012051,    0.005759,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  26,    0.924611,    1.000000,    0.405339,    0.374781,    0.462792,    0.012051,    0.006097,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  27,    0.924611,    1.000000,    0.409904,    0.379002,    0.466252,    0.012051,    0.006443,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  28,    0.924611,    1.000000,    0.414495,    0.383246,    0.469731,    0.012051,    0.006799,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  29,    0.924611,    1.000000,    0.419111,    0.387514,    0.473229,    0.012051,    0.007162,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  30,    0.924611,    1.000000,    0.423752,    0.391805,    0.476747,    0.012051,    0.007533,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  31,    0.924611,    1.000000,    0.428419,    0.396121,    0.480284,    0.012051,    0.007909,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
